,id,chr,number,flag,code,desc
2875,2067575,NC_039780,1511246795,0,MH536510,Cyathocotyle prussica
2876,59891,NC_035003,1206251668,0,KY495600,Cyathostomum catinatum
2877,53994,NC_038070,1436049867,0,MG727531,Cyathostomum pateratum
2878,260631,NC_010970,190349482,0,EF067858,Cyclemys atripons
2879,74916,NC_018793,408772503,0,JX455823,Cyclemys dentata
2880,378291,NC_026027,745999133,0,JQ266015,Cyclemys pulchristriata
2881,260618,NC_023221,570700083,0,JQ277464,Cyclemys tcheponensis
2882,154813,NC_008645,119360469,0,AB126082,Cycleptus elongatus
2883,227275,NC_031554,1088478058,0,AP011250,Cyclocheilichthys apogon
2884,643373,NC_023231,570700223,0,JQ700301,Cyclocheilichthys enoplos
2885,643377,NC_031618,1088483386,0,AP011380,Cyclocheilichthys heteronema
2886,496974,NC_031524,1088475477,0,AP011185,Cyclocheilichthys janthochir
2887,1562906,NC_025571,722490162,0,LN624373,Cyclograpsus granulosus
2888,156505,NC_050045,1883997271,0,MT621398,Cyclograpsus intermedius
2889,618761,NC_045068,1770691107,0,MF037205,Cyclommatus strigiceps vitalisi
2890,696241,NC_037739,1418577112,0,KY069962,Cyclopelta parva
2891,84074,NC_028564,959123838,0,KT818539,Cyclopes didactylus
2892,721932,NC_024950,689358135,0,AP014590,Cyclopsetta fimbriata
2893,1586476,NC_036295,1277625508,0,KX035219,Cyclorhipidion bodoanus
2894,345692,NC_027682,910355728,0,KP862583,Cyclosa argenteoalba
2895,1112403,NC_044696,1747253330,0,MK512575,Cyclosa japonica
2896,118683,NC_027089,821317924,0,LN835346,Cyclura pinguis
2897,1309588,NC_042150,1642518414,0,MH602288,Cydalima perspectalis
2898,82600,NC_020003,443329593,0,JX407107,Cydia pomonella
2899,395993,NC_008756,120944077,0,DQ866052,Cydistomyia duplonotata
2900,556252,NC_013609,280978153,0,AP010870,Cyema atrum
2901,8868,NC_012843,240266654,0,FJ379295,Cygnus atratus mitochondrion MT
2902,541010,NC_017604,383931270,0,JQ282800,Cygnus bewickii
2903,110926,NC_007691,84488706,0,DQ083161,Cygnus columbianus
2904,219595,NC_027095,821318257,0,KP981363,Cygnus cygnus
2905,8869,NC_027096,821318271,0,KP981364,Cygnus olor mitochondrion MT
2906,197179,NC_046580,1824666460,0,MK421358,Cylas formicarius
2907,53996,NC_046711,1829765237,0,MK422514,Cylicocyclus ashworthi
2908,71428,NC_043849,1707510884,0,MK047416,Cylicocyclus auriculatus
2909,195204,NC_060748,2192934181,0,MW295943,Cylicocyclus elongatus
2910,71431,NC_013808,288900705,0,GQ888712,Cylicocyclus insigne
2911,53992,NC_032299,1125812492,0,KX819273,Cylicocyclus nassatus
2912,71430,NC_039643,1509842549,0,MH363701,Cylicocyclus radiatus
2913,74594,NC_042141,1642517026,0,MH551241,Cylicodontophorus bicoronatus
2914,71467,NC_035004,1206249368,0,KY495601,Cylicostephanus minutus
2915,2250550,NC_060867,2192940876,0,OL539555,Cylindromyia intermedia
2916,186578,NC_007401,74310586,0,AB179619,Cylindrophis ruffus
2917,187535,NC_034096,1152281303,0,KY224565,Cylindrotermes parvignathus
2918,649475,NC_017872,386800510,0,JN107636,Cylindrus obtusus
2919,50794,NC_009059,126215377,0,AP009128,Cymatogaster aggregata
2920,543401,NC_013245,258649490,0,EU827199,Cymbium olla
2921,41010,NC_053965,2018132833,0,MW257211,Cynictis penicillata
2922,341728,NC_014881,317097343,0,GQ380410,Cynoglossus abbreviatus
2923,435147,NC_023226,570700153,0,JQ349000,Cynoglossus bilineatus
2924,1754211,NC_028540,959123232,0,KT809367,Cynoglossus gracilis
2925,626211,NC_023446,584593517,0,JQ639062,Cynoglossus itinus
2926,366923,NC_030256,1033319657,0,KU754054,Cynoglossus joyneri
2927,2213132,NC_050921,1919571514,0,MT117229,Cynoglossus nanhaiensis
2928,435148,NC_023229,570700195,0,JQ349003,Cynoglossus puncticeps
2929,1198326,NC_046735,1829765864,0,MK574671,Cynoglossus roulei
2930,244447,NC_012825,240266438,0,EU366230,Cynoglossus semilaevis mitochondrion MT
2931,106174,NC_045034,1770689365,0,MH709122,Cynoglossus senegalensis
2932,341731,NC_023224,570700125,0,JQ348998,Cynoglossus sinicus
2933,526613,NC_030364,1037242735,0,KJ433559,Cynoglossus zanzibarensis
2934,99825,NC_026705,769829460,0,KP326309,Cynomys leucurus
2935,45480,NC_026706,769829474,0,KP326310,Cynomys ludovicianus
2936,391196,NC_013617,280978265,0,AP010853,Cynoponticus ferox
2937,58060,NC_026465,755292109,0,KM659865,Cynopterus brachyotis
2938,9400,NC_046902,1829776250,0,MN816305,Cynopterus sphinx
2939,205486,NC_018564,403532055,0,JN628861,Cynotilapia afra
2940,58606,NC_028059,938339277,0,KM657332,Cyphoderris monstrosa
2941,2901280,NC_060632,2192928282,0,MK510939,Cyphoderus aff. similis
2942,1499079,NC_046888,1829775619,0,MK431896,Cyphoderus albinus
2943,1194725,NC_015105,322422729,0,AP009613,Cyphomyrus discorhynchus
2944,1483471,NC_042792,1693293098,0,MK482395,Cypridina dentata
2945,230730,NC_028407,953244258,0,KP063117,Cypridopsis vidua
2946,87714,NC_033928,1150149764,0,AP012087,Cyprinella galactura
2947,87717,NC_037011,1347729951,0,MG570431,Cyprinella leedsi
2948,28791,NC_008643,119360219,0,AB070206,Cyprinella lutrensis
2949,13477,NC_008103,108767240,0,DQ536422,Cyprinella spiloptera
2950,643339,NC_031556,1088478220,0,AP011253,Cyprinion semiplotum
2951,323265,NC_056956,2088241416,0,MW300332,Cyprinodon bovinus
2952,69136,NC_030345,1037241656,0,KX061747,Cyprinodon diabolis
2953,323266,NC_056655,2088231983,0,MW300326,Cyprinodon elegans
2954,69138,NC_056955,2088241402,0,MW300330,Cyprinodon macularius
2955,323264,NC_056958,2088241444,0,MW300337,Cyprinodon pecosensis
2956,28742,NC_009125,134274935,0,EF442803,Cyprinodon rubrofluviatilis
2957,77115,NC_028292,948298673,0,KP013105,Cyprinodon tularosa
2958,28743,NC_028088,938340526,0,KT288182,Cyprinodon variegatus mitochondrion MT
2959,1548121,NC_028418,953244629,0,KR869144,Cyprinus acutidorsalis
2960,7962,NC_001606,5835023,0,X61010,Cyprinus carpio mitochondrion MT
2961,1610701,NC_026543,761546321,0,KP210473,Cyprinus carpio 'Furong' x Carassius auratus red var.
2962,749190,NC_018366,400201854,0,JX188253,Cyprinus carpio 'color'
2963,1859602,NC_031808,1102547756,0,KU146532,Cyprinus carpio 'mirror' x Cyprinus carpio 'singuonensis'
2964,749191,NC_018039,391223934,0,JN105357,Cyprinus carpio 'wuyuanensis'
2965,1045198,NC_018036,391223892,0,JN105353,Cyprinus carpio 'xingguonensis'
2966,630221,NC_018035,391223878,0,JN105352,Cyprinus carpio carpio
2967,1045269,NC_018037,391223906,0,JN105354,Cyprinus carpio haematopterus
2968,1628817,NC_026870,813423955,0,KP691029,Cyprinus carpio specularis x Carassius cuvieri
2969,1045278,NC_018038,391223920,0,JN105356,Cyprinus carpio wuyuanensis x Carassius auratus
2970,2570877,NC_042402,1678641293,0,MH599071,Cyprinus carpio x Megalobrama amblycephala
2971,1745989,NC_028417,953244615,0,KR869143,Cyprinus megalophthalmus
2972,369635,NC_028419,953244643,0,KR869145,Cyprinus multitaeniata
2973,1221223,NC_060825,2192937992,0,MN718675,Cyprinus pellegrini
2974,1986420,NC_034933,1199894901,0,KY688216,Cypseloides fumigatus
2975,283373,NC_007403,74325201,0,AB182653,Cypselurus hiraii
2976,224106,NC_026071,745999623,0,KF990125,Cyrestis thyodamas
2977,2781057,NC_053738,2018120927,0,MN877932,Cyriopagopus hainanus
2978,29017,NC_005925,49146440,0,AY309259,Cyriopagopus schmidti
2979,386110,NC_028077,938340226,0,KR259802,Cyrtarachne nagasakiensis
2980,303590,NC_035151,1211677767,0,AB661665,Cyrtopodion scabrum
2981,1892066,NC_039705,1511242363,0,MG674390,Cyrtotrachelus buqueti
2982,2172476,NC_037833,1418579657,0,MF351855,Cysteochila chiniana
2983,39293,NC_008427,115494761,0,AM181028,Cystophora cristata
2984,8707,NC_011391,209886939,0,EU913478,Daboia russelii
2985,2924069,NC_061653,2214671507,0,OM489376,Daclera levana
2986,877962,NC_028599,959125264,0,KT780642,Dacrila fallax
2987,231327,NC_035610,1236513288,0,KR871673,Dactylogyrus lamellatus
2988,30619,NC_029876,1016881415,0,KU762015,Dactylomys dactylinus
2989,38616,NC_008134,108793294,0,AB241054,Dactylopsila trivirgata
2990,390316,NC_024189,642277035,0,AP012311,Dactyloptena orientalis
2991,143342,NC_003194,16357360,0,AP002947,Dactyloptena peterseni
2992,181453,NC_004402,25057787,0,AP004440,Dactyloptena tiltoni
2993,552944,NC_046468,1824668402,0,MG962404,Dacus bivittatus
2994,2586379,NC_043843,1707510638,0,MH351199,Dacus conopsoides
2995,912007,NC_032690,1128262394,0,KX345846,Dacus longicornis
2996,1082392,NC_053984,2018133210,0,MT679545,Dacus trimacula
2997,2065244,NC_061932,2216734586,0,MW429439,Dacus vijaysegarani
2998,1126696,NC_060665,2192929996,0,MZ959069,Daddala lucilla
2999,2093356,NC_047459,1834979222,0,MK890245,Dahlica ochrostigma
3000,76233,NC_024648,671729310,0,KJ629165,Daimio tethys
3001,1264647,NC_058966,2127891591,0,MW847235,Dalcantha dilatata
3002,694121,NC_049029,1863128750,0,MN296513,Daldorfia horrida
3003,75939,NC_004592,28881941,0,AP004102,Dallia pectoralis
3004,1310295,NC_058967,2127891605,0,MW847236,Dalpada cinctipes
3005,2021946,NC_037374,1381384981,0,KX505855,Dalsira scabrata
3006,30532,NC_020700,470234101,0,JN632629,Dama dama
3007,141652,NC_024819,685496605,0,JN632630,Dama mesopotamica
3008,9929,NC_023543,589144733,0,KF955546,Damaliscus lunatus
3009,9931,NC_020627,470228980,0,FJ207530,Damaliscus pygargus
3010,658857,NC_016469,364284050,0,GQ344500,Damaster mirabilissimus mirabilissimus
3011,765936,NC_025518,722489690,0,KM405516,Damithrax spinosissimus
3012,317680,NC_011293,206600395,0,FJ204233,Damon diadema
3013,143336,NC_003185,16357304,0,AP002936,Danacetichthys galathenus
3014,151541,NC_024532,669017605,0,KF690637,Danaus chrysippus
3015,13037,NC_021452,511348911,0,KC836923,Danaus plexippus
3016,27699,NC_029771,1011059345,0,KU168370,Danio albolineatus
3017,127599,NC_015525,333236095,0,AP011235,Danio dangila
3018,487618,NC_028526,959122871,0,KT768120,Danio margaritatus
3019,144739,NC_027688,910355886,0,KR606519,Danio nigrofasciatus
3020,7955,NC_002333,15079186,0,AC024175,Danio rerio mitochondrion MT
3021,120202,NC_028152,944541477,0,KP721459,Daphnia carinata
3022,27404,NC_034297,1181491805,0,LC152879,Daphnia galeata
3023,42853,NC_045243,1783488135,0,MK059395,Daphnia laevis
3024,35525,NC_026914,813559907,0,KP296147,Daphnia magna mitochondrion MT
3025,6669,NC_000844,5835848,0,AF117817,Daphnia pulex mitochondrion MT
3026,35528,NC_044415,1735235199,0,MH688061,Daphnia similis
3027,254528,NC_053096,1998563714,0,MN356356,Daphoenositta chrysoptera
3028,37055,NC_043899,1707501904,0,MH924023,Daption capense
3029,1070701,NC_060631,2192928268,0,MW147148,Dardanus arrosor
3030,307438,NC_046006,1819288988,0,MG704915,Darevskia armeniaca
3031,122332,NC_050005,1883995832,0,MH481137,Darevskia brauneri
3032,122391,NC_049999,1883995748,0,MH481131,Darevskia caucasica
3033,237991,NC_050004,1883995818,0,MH481136,Darevskia chlorogaster
3034,122333,NC_050002,1883995790,0,MH481134,Darevskia clarkorum
3035,122350,NC_050003,1883995804,0,MH481135,Darevskia daghestanica
3036,307439,NC_046007,1819289002,0,MG704916,Darevskia dahli
3037,122334,NC_049998,1883995734,0,MH481130,Darevskia derjugini
3038,122392,NC_046008,1819289016,0,MG704917,Darevskia mixta
3039,122336,NC_046009,1819289030,0,MG704918,Darevskia parvula
3040,122351,NC_046010,1819289044,0,MG704919,Darevskia portschinskii
3041,122352,NC_050000,1883995762,0,MH481132,Darevskia praticola
3042,122337,NC_050001,1883995776,0,MH481133,Darevskia raddei
3043,122393,NC_046011,1819289058,0,MG704920,Darevskia rudis
3044,122331,NC_046012,1819289072,0,MG704921,Darevskia saxicola
3045,122353,NC_045934,1812102774,0,MG655240,Darevskia valentini
3046,248993,NC_051984,1942105573,0,MT344964,Dario dario
3047,1264638,NC_026699,769829404,0,KP316404,Darthula hardwickii
3048,1169899,NC_024271,651424461,0,KF811054,Dastarcus helophoroides
3049,673854,NC_057976,2104505606,0,MT702384,Dasyatis pastinaca
3050,1449802,NC_057977,2104505620,0,MT702385,Dasyatis tortonesei
3051,32542,NC_057634,2091534699,0,MT762173,Dasycercus cristicauda
3052,274783,NC_058017,2104507919,0,MW420925,Dasycottus setiger
3053,1385936,NC_041412,1610616723,0,MH196878,Dasyhippus barbipes
3054,71173,NC_053812,2018124319,0,MN807606,Dasymys incomtus
3055,243059,NC_053097,1998563728,0,MN356357,Dasyornis broadbenti
3056,468822,NC_045239,1783487931,0,MK061306,Dasypogon diadema
3057,1756220,NC_028565,959123852,0,KT818540,Dasypus hybridus
3058,81630,NC_028566,959123866,0,KT818541,Dasypus kappleri
3059,9361,NC_001821,5835429,0,Y11832,Dasypus novemcinctus mitochondrion MT
3060,1756219,NC_028567,959123880,0,KT818543,Dasypus pilosus
3061,1756217,NC_028568,959123894,0,KT818545,Dasypus sabanicola
3062,1700840,NC_028569,959123908,0,KT818546,Dasypus septemcinctus
3063,1756218,NC_028570,959123922,0,KT818547,Dasypus yepesi
3064,9280,NC_007630,83309015,0,AY795973,Dasyurus hallucatus
3065,1367090,NC_030278,1033320108,0,KU925871,Datnioides microlepis
3066,1333648,NC_030259,1033319699,0,KU870663,Datnioides undecimradiatus
3067,31869,NC_010299,166851876,0,AM905039,Daubentonia madagascariensis
3068,2844949,NC_056799,2088233116,0,MW732137,Dausara latiterminalis
3069,1454236,NC_028505,959122145,0,KF881046,Davidina armandi
3070,318828,NC_012644,229317937,0,EU591677,Davidius lunatus
3071,643374,NC_031614,1088482977,0,AP011374,Dawkinsia tambraparniei
3072,146143,NC_026718,769829642,0,KM986880,Decapterus macarellus
3073,166264,NC_023458,584593657,0,KF841444,Decapterus macrosoma
3074,58220,NC_024556,669026464,0,KJ004518,Decapterus maruadsi
3075,173519,NC_044650,1747250975,0,MN102718,Decapterus tabl
3076,366427,NC_013811,288903166,0,AP011546,Decipisagitta decipiens
3077,948369,NC_033981,1150150742,0,KX057710,Decma fissa
3078,411009,NC_042690,1693286843,0,MH751436,Deielia phaon
3079,36307,NC_010223,164420851,0,DQ343647,Deinagkistrodon acutus
3080,265456,NC_028226,944542888,0,KT026595,Delia antiqua
3081,152621,NC_020428,456351426,0,JX094279,Delias hyparete
3082,152616,NC_047457,1834979119,0,MK252291,Delias pasithoe
3083,88116,NC_050298,1904805549,0,MN832895,Delichon urbicum
3084,9749,NC_034236,1168043915,0,KY444734,Delphinapterus leucas mitochondrion MT
3085,103584,NC_012061,222839860,0,EU557094,Delphinus capensis
3086,9728,NC_036415,1299049757,0,MF669496,Delphinus delphis
3087,148442,NC_054258,2026155424,0,MT501373,Deltistes luxatus
3088,481310,NC_026102,746000042,0,KM114226,Demodex folliculorum
3089,1503214,NC_047424,1834976918,0,MN864059,Dendrochiton gothicus
3090,257853,NC_045376,1783497415,0,MK875763,Dendrocitta formosae
3091,1463946,NC_042683,1693286542,0,MK335535,Dendrocopos darjellensis
3092,81522,NC_029862,1016881151,0,KU131555,Dendrocopos leucotos
3093,137523,NC_028174,944541913,0,KT350609,Dendrocopos major
3094,77173,NC_061915,2216733922,0,OL689184,Dendroctonus valens
3095,60182,NC_012844,240266668,0,FJ379296,Dendrocygna javanica
3096,42325,NC_010301,166851904,0,AM904727,Dendrohyrax dorsalis
3097,765132,NC_039840,1511250502,0,KY000409,Dendrolimus houi
3098,765133,NC_036347,1284805051,0,MF596492,Dendrolimus kikuchii
3099,238572,NC_027156,827045481,0,KJ913813,Dendrolimus punctatus
3100,155323,NC_025763,726972355,0,KM244678,Dendrolimus spectabilis
3101,420590,NC_039841,1511250516,0,KY000413,Dendrolimus superans
3102,416556,NC_027157,827045495,0,KJ913817,Dendrolimus tabulaeformis
3103,1603858,NC_060465,2192919938,0,MW929088,Dendronanthus indicus
3104,151770,NC_023343,575669342,0,GU047877,Dendronephthya castanea
3105,151771,NC_013573,270267564,0,FJ372991,Dendronephthya gigantea mitochondrion MT
3106,944597,NC_020456,459626934,0,HQ694725,Dendronephthya mollis
3107,89595,NC_036022,1252316686,0,HQ694726,Dendronephthya putteri
3108,767269,NC_062008,2216738297,0,OL616226,Dendronephthya sinaiensis
3109,151773,NC_022809,558602876,0,JQ290079,Dendronephthya suensoni
3110,1479642,NC_027590,902686651,0,KR824937,Dendrophyllia arbuscula
3111,1140371,NC_026026,745999119,0,JQ290080,Dendrophyllia cribrosa
3112,2894601,NC_060606,2192927198,0,OL634845,Dendrophyllia minuscula
3113,435234,NC_017606,383931298,0,JQ728562,Dendrophysa russelii
3114,169306,NC_014580,308745844,0,HM174252,Dendropoma gregarium
3115,1030662,NC_037839,1418579699,0,MF582634,Dendrothrips minowai
3116,349652,NC_044097,1714604119,0,MH593823,Dentex angolensis
3117,94951,NC_037755,1418577480,0,MG727892,Dentex dentex
3118,98813,NC_037731,1418576999,0,MG653593,Dentex gibbosus
3119,561094,NC_049151,1863136117,0,MK978157,Dentex hypselosomus
3120,299321,NC_007889,89257260,0,AP007276,Denticeps clupeoides
3121,1001553,NC_053808,2018124263,0,MN807600,Dephomys defua
3122,1544439,NC_051943,1942102963,0,MT740322,Deporaus marginatus
3123,441219,NC_011813,219524090,0,EU137664,Deracantha onos
3124,391192,NC_013611,280978181,0,AP010851,Derichthys serpentinus
3125,2708002,NC_046555,1824669289,0,MN083198,Dericorys annulata
3126,34620,NC_061057,2199204441,0,MN485890,Dermacentor andersoni
3127,1256036,NC_059724,2172609986,0,MW034677,Dermacentor auratus
3128,1167514,NC_042764,1693291444,0,MG986896,Dermacentor everestianus
3129,49202,NC_062069,2216740449,0,OM368303,Dermacentor marginatus
3130,60253,NC_023349,575669415,0,KC503258,Dermacentor nitens
3131,652832,NC_062070,2216740463,0,OM368305,Dermacentor niveus
3132,1046038,NC_028528,959122899,0,KT764942,Dermacentor nuttalli
3133,543639,NC_026552,761546419,0,KP258209,Dermacentor silvarum mitochondrion MT
3134,1131252,NC_062165,2216745076,0,OM368297,Dermacentor sinicus
3135,859978,NC_062068,2216740435,0,OM368299,Dermacentor steini
3136,34621,NC_061217,2206967492,0,MN165636,Dermacentor variabilis
3137,34641,NC_054303,2026157487,0,MW044618,Dermanyssus gallinae
3138,115427,NC_006378,54306052,0,AY463155,Dermatobia hominis
3139,6954,NC_013184,256985336,0,GQ465336,Dermatophagoides farinae
3140,6956,NC_012218,225012908,0,EU884425,Dermatophagoides pteronyssinus mitochondrion MT
3141,1546019,NC_053877,2018128084,0,MT113337,Dermestes ater
3142,2571046,NC_044851,1747456996,0,MH678622,Dermestes coarctatus
3143,452470,NC_044850,1747456982,0,MH678621,Dermestes frischii
3144,219542,NC_053876,2018128070,0,MT113336,Dermestes lardarius
3145,473951,NC_037200,1369122333,0,MG457037,Dermestes maculatus
3146,1289376,NC_044849,1747456968,0,MH678620,Dermestes tessellatocollis
3147,207619,NC_034337,1181493617,0,AP017441,Dermogenys pusilla
3148,118251,NC_020138,442769674,0,GQ244467,Dermophis mexicanus
3149,145610,NC_035495,1236514014,0,KY765589,Deroceras reticulatum
3150,2789892,NC_060386,2192914883,0,MW178198,Desis jiaxiangi
3151,9430,NC_022423,545601102,0,HG003310,Desmodus rotundus mitochondrion MT
3152,52100,NC_006339,53686320,0,AY728227,Desmognathus fuscus
3153,52108,NC_006337,53686334,0,AY728225,Desmognathus wrighti
3154,2816992,NC_059816,2172614906,0,MW394519,Desmomyia sinensis
3155,121587,NC_053805,2018124221,0,MN807595,Desmomys harringtoni
3156,703462,NC_034275,1181491173,0,KX000893,Desmophyllum dianthus
3157,174260,NC_015143,323481952,0,FR821799,Desmophyllum pertusum
3158,1705614,NC_044970,1758122894,0,MF805815,Deuterodon giton
3159,46781,NC_031630,1088484611,0,AP011425,Devario devario
3160,437613,NC_026122,746000279,0,KP115291,Devario laoensis
3161,509737,NC_042904,1693301253,0,MH671309,Diabolocatantops pinguis
3162,50386,NC_022935,560877809,0,KF669870,Diabrotica barberi
3163,1804827,NC_053855,2018126824,0,MT916722,Diachrysia nadeja
3164,208481,NC_012708,237869070,0,EU871947,Diadegma semiclausum
3165,31175,NC_033522,1134945065,0,KX385835,Diadema setosum
3166,1789172,NC_045515,1796333065,0,MH699974,Diadumene lineata
3167,148087,NC_037133,1369119487,0,KU743906,Diaemus youngi
3168,556049,NC_009856,157736187,0,AP009167,Diagramma picta
3169,414948,NC_045874,1812092789,0,MN900864,Diamesus osculans
3170,2559291,NC_042205,1642523347,0,MK111416,Diamphipnoa annulata
3171,1581339,NC_045846,1812092100,0,MK303550,Dianemobius fascipes
3172,2153487,NC_045847,1812100350,0,MK303551,Dianemobius furumagiensis
3173,2591745,NC_051869,1942098259,0,MH651351,Diaphanes citrinus
3174,370595,NC_044791,1747452338,0,MK292116,Diaphanes mendax
3175,370596,NC_044787,1747452282,0,MK292094,Diaphanes nubilus
3176,370597,NC_044793,1747452366,0,MK292118,Diaphanes pectinealis
3177,743458,NC_037488,1381392859,0,MG428405,Diaphanosoma dubium
3178,2094052,NC_059694,2172608642,0,MW476927,Diaphanosoma excisum
3179,436678,NC_046058,1819291086,0,MN274569,Diaphorencyrtus aligarhensis
3180,121845,NC_030214,1031917217,0,KU647697,Diaphorina citri
3181,2047824,NC_036352,1284805190,0,MF426267,Diaphorina lycii
3182,143323,NC_003164,16357192,0,AP002923,Diaphus splendidus
3183,40085,NC_013274,260150957,0,FJ240227,Diatraea saccharalis
3184,60516,NC_008945,124484603,0,DQ985706,Dibothriocephalus latus
3185,2567821,NC_009463,147742967,0,AB268585,Dibothriocephalus nihonkaiensis
3186,667146,NC_057295,2088259317,0,MW429431,Dicaeum agile
3187,667151,NC_057294,2088259303,0,MW429430,Dicaeum concolor
3188,667154,NC_051023,1919576722,0,MN356200,Dicaeum eximium
3189,13489,NC_026074,745999665,0,KJ168065,Dicentrarchus labrax
3190,94946,NC_026075,745999679,0,KJ168066,Dicentrarchus punctatus
3191,412635,NC_013870,289183091,0,AB282842,Diceratias pileatus
3192,89632,NC_012684,229931178,0,FJ905816,Dicerorhinus sumatrensis
3193,9805,NC_012682,229927523,0,FJ905814,Diceros bicornis
3194,1280432,NC_029810,1016470827,0,KU366706,Dichomeris ustalella
3195,311072,NC_024409,658608515,0,KF590541,Dichorragia nesimachus
3196,767270,NC_062009,2216738312,0,OL616227,Dichotella gemmacea
3197,1534479,NC_039689,1511254491,0,KY100258,Dichotomius schiffleri
3198,2218046,NC_038109,1436052045,0,MG989223,Diclidophlebia paucipunctata
3199,2805743,NC_057210,2088254458,0,MW368830,Dicraeus orientalis
3200,1302322,NC_046887,1829775605,0,MK431895,Dicranocentrus wangi
3201,483157,NC_025279,699256414,0,KF318786,Dicrocoelium chinensis
3202,57078,NC_025280,699256427,0,KF318787,Dicrocoelium dendriticum
3203,85953,NC_034313,1181492541,0,KX712239,Dicrostonyx groenlandicus
3204,92538,NC_034307,1181492021,0,KX683880,Dicrostonyx hudsonius
3205,85952,NC_034646,1197509896,0,KX066190,Dicrostonyx torquatus
3206,254530,NC_043948,1707504962,0,MK814795,Dicrurus hottentottus
3207,261969,NC_056389,2055417902,0,MW307917,Dicrurus macrocercus
3208,450177,NC_051028,1919576792,0,MN356212,Dicrurus megarhynchus
3209,2172477,NC_037834,1418579671,0,MF351856,Dictyla platyoma
3210,44604,NC_019809,429222081,0,JX519459,Dictyocaulus eckerti
3211,29172,NC_019810,429222094,0,JX519460,Dictyocaulus viviparus
3212,57790,NC_053709,2018119391,0,MT942974,Dictyosoma burgeri
3213,438492,NC_044134,1714605299,0,MG701393,Dicyrtomina saundersi
3214,42716,NC_057515,2091528106,0,MT892661,Didelphis albiventris
3215,85694,NC_057516,2091528120,0,MT892662,Didelphis aurita
3216,461399,NC_057517,2091528134,0,MT892663,Didelphis imperfecta
3217,9268,NC_057518,2091528148,0,MT892664,Didelphis marsupialis
3218,994805,NC_057519,2091528162,0,MT892665,Didelphis pernigra
3219,9267,NC_001610,5835037,0,Z29573,Didelphis virginiana
3220,516032,NC_026107,746000098,0,KM259616,Didemnum vexillum
3221,1661411,NC_057479,2091526299,0,MW302211,Didesmococcus koreanus
3222,187111,NC_031866,1102549142,0,KX902245,Didunculus strigirostris
3223,470930,NC_033989,1150150854,0,KX057726,Diestrammena asynamora
3224,547948,NC_062466,2222324540,0,MT424893,Diglossa brunneiventris
3225,122261,NC_039446,1488177799,0,MF671697,Digramma interrupta
3226,106584,NC_018561,403531964,0,JN628856,Dimidiochromis compressiceps
3227,163619,NC_030608,1043378520,0,KX266758,Dimidiochromis kiwinge
3228,418655,NC_056388,2055417888,0,MT588182,Dinaromys bogdanovi
3229,1906767,NC_042439,1678642692,0,KX345790,Dindymus rubiginosus
3230,357803,NC_054236,2026154316,0,MN781126,Dineutus mellyi
3231,441509,NC_022843,558603551,0,KF484757,Dinocras cephalotes
3232,2082689,NC_037724,1418576779,0,MG450552,Dinorhynchus dybowskyi
3233,147464,NC_002672,13116556,0,AY016013,Dinornis giganteus
3234,229062,NC_009866,157736159,0,AP009177,Diodon holocanthus
3235,223145,NC_034657,1197709600,0,KY677758,Diodon hystrix
3236,304257,NC_034658,1197709633,0,KY682080,Diodon liturosus
3237,364075,NC_054261,2026155466,0,MT501381,Dionda diaboli
3238,364070,NC_033922,1150149656,0,AP012077,Dionda episcopa
3239,398472,NC_058588,2127860804,0,MZ434957,Diopatra cuprea
3240,178888,NC_052711,1980523999,0,MT740319,Diopsittaca nobilis
3241,1163344,NC_042945,1693304889,0,MK359256,Diorhabda carinata
3242,1163345,NC_042946,1693304909,0,MK359257,Diorhabda carinulata
3243,357119,NC_061242,2206968484,0,MZ823345,Dioryctria rubella
3244,148089,NC_037138,1369119557,0,KU743911,Diphylla ecaudata
3245,108521,NC_035881,1241932247,0,AP017648,Diphyllobothrium stemmacephalum
3246,181406,NC_004376,25057499,0,AP004408,Diplacanthopoma brachysoma
3247,214969,NC_060802,2192937282,0,MT560600,Diploastrea heliopora
3248,52218,NC_039541,1509835968,0,KX881372,Diploderma flaviceps
3249,2602806,NC_056342,2055415748,0,MW242820,Diploderma micangshanensis
3250,38941,NC_057561,2091529450,0,MW559786,Diplodus sargus
3251,463145,NC_017613,383931382,0,AB425839,Diplogonoporus balaenopterae
3252,433352,NC_017615,383931409,0,AB425840,Diplogonoporus grandis
3253,94420,NC_006283,52220996,0,AY605474,Diplometopon zarudnyi
3254,390452,NC_015823,339906719,0,AP012011,Diplomystes nahuelbutaensis
3255,1003495,NC_056115,2055402661,0,MW167292,Diplonevra funebris
3256,1003499,NC_056116,2055402675,0,MW167293,Diplonevra peregrina
3257,91975,NC_002647,12248164,0,AB034825,Diplophos taenia
3258,91747,NC_026897,813559738,0,KP256530,Diploprion bifasciatum
3259,1702217,NC_049068,1863130955,0,MT259035,Diplostomum ardeae
3260,163623,NC_018556,403531786,0,JN628851,Diplotaxodon limnothrissa
3261,1869259,NC_046690,1829764298,0,MK516277,Dipsastraea favus
3262,1869261,NC_044074,1714236163,0,MH119077,Dipsastraea rotumana
3263,2800156,NC_058598,2127861325,0,MW233588,Dipterophagus daci
3264,420460,NC_046684,1829764069,0,MN820820,Dipturus batis
3265,2605608,NC_023944,608787816,0,KF648508,Dipturus chilensis
3266,1036015,NC_037962,1418585808,0,MF278961,Dipturus innominatus
