,id,chr,number,flag,code,desc
1066,2020879,NC_047835,1842003483,0,MF402939,Escherichia phage OSYSP
1067,2886926,NC_005856,46401626,0,AF234172,Escherichia phage P1 viral segment Unknown
1068,1150869,NC_018846,408905841,0,HE664024,Escherichia phage P13374 viral segment Unknown
1069,1572753,NC_028822,971746566,0,KP090453,Escherichia phage P483
1070,1572754,NC_028863,971750199,0,KP090454,Escherichia phage P694
1071,1567486,NC_026014,744692700,0,KP063541,Escherichia phage P88 viral segment Unknown
1072,1660365,NC_028449,953358037,0,KP682371,Escherichia phage PA2 viral segment Unknown
1073,1660368,NC_041935,1631924022,0,KP682381,Escherichia phage PA28
1074,1273738,NC_027364,849121398,0,KC295538,Escherichia phage PBECO4 viral segment Unknown
1075,1498170,NC_024379,658607249,0,KJ748011,Escherichia phage PE3-1
1076,1837875,NC_054929,2046350436,0,KU925172,Escherichia phage PE37
1077,2714735,NC_049830,1877794536,0,MT127619,Escherichia phage PGN590
1078,2047782,NC_047890,1842008244,0,MG201401,Escherichia phage PGT2
1079,2060720,NC_054930,2046350701,0,LC348379,Escherichia phage PP01
1080,2508206,NC_048193,1842036751,0,MK373772,Escherichia phage PTXU04
1081,926589,NC_019452,418488631,0,JN673056,Escherichia phage PhaxI viral segment Unknown
1082,448384,NC_009821,157311299,0,EF437941,Escherichia phage Phi1 viral segment Unknown
1083,1540097,NC_027381,849254769,0,KM236242,Escherichia phage Pollock viral segment Unknown
1084,1673871,NC_028847,971748878,0,KT176190,Escherichia phage QL01 viral segment Unknown
1085,31533,NC_025419,713322302,0,KM606994,Escherichia phage RB3
1086,50948,NC_005066,33620426,0,AY343333,Escherichia phage RB49 viral segment Unknown
1087,12353,NC_004928,32453484,0,AY303349,Escherichia phage RB69 viral segment Unknown
1088,1590550,NC_042128,1631947227,0,FO818745,Escherichia phage RCS47
1089,2498616,NC_048136,1842031294,0,MK301532,Escherichia phage Ro45lw
1090,2496550,NC_047938,1842012095,0,LT961732,Escherichia phage SECphi27
1091,2234080,NC_055749,2047441424,0,MH359124,Escherichia phage SF
1092,2108115,NC_049919,1880358239,0,MG986485,Escherichia phage SH2026Stx1
1093,2184265,NC_048627,1859677195,0,AP019559,Escherichia phage SP15
1094,2268589,NC_048002,1842017544,0,MH370477,Escherichia phage SRT7
1095,2496545,NC_042043,1631937677,0,MF996376,Escherichia phage SRT8
1096,2005047,NC_041990,1631930505,0,MF044457,Escherichia phage ST0
1097,1983789,NC_047829,1842003099,0,KY962008,Escherichia phage ST31
1098,2005048,NC_047830,1842003156,0,MF044458,Escherichia phage ST32 viral segment Unknown
1099,1718669,NC_028935,1368571483,0,KT454806,Escherichia phage SUSP2 viral segment Unknown
1100,1540098,NC_027378,849060471,0,KM236243,Escherichia phage Seurat
1101,2488654,NC_048112,1842029887,0,MK105855,Escherichia phage Skarpretter
1102,2562456,NC_048178,1842034797,0,MK651787,Escherichia phage Sortsne
1103,10845,NC_012868,242346741,0,GQ149088,Escherichia phage St-1 viral segment Unknown
1104,194949,NC_004914,939482426,0,AP005154,Escherichia phage Stx2 II viral segment Unknown
1105,2492962,NC_005833,45686283,0,AY216660,Escherichia phage T1 viral segment Unknown
1106,2060721,NC_054931,2046350982,0,LC348380,Escherichia phage T2
1107,2695836,NC_005859,46401737,0,AY543070,Escherichia phage T5 viral segment Unknown
1108,10760,NC_001604,9627425,0,V01146,Escherichia phage T7
1109,1124654,NC_019445,418487627,0,JQ011317,Escherichia phage TL-2011b viral segment Unknown
1110,1124655,NC_019442,418487051,0,JQ011318,Escherichia phage TL-2011c viral segment Unknown
1111,2892339,NC_009540,148734472,0,AY308796,Escherichia phage Tls viral segment Unknown
1112,979726,NC_020414,2067834172,0,GU595417,Escherichia phage UAB_Phi78
1113,1837867,NC_031030,1070098611,0,KX009778,Escherichia phage UFV-AREG1
1114,1916098,NC_053002,1985466976,0,KY014601,Escherichia phage Utah
1115,1981500,NC_041937,1631924376,0,KY683736,Escherichia phage V18
1116,399183,NC_011041,194172859,0,DQ832317,Escherichia phage V5 viral segment Unknown
1117,2047801,NC_042084,1631942406,0,MG099933,Escherichia phage VB_EcoS-Golestan
1118,2776821,NC_052663,1976437244,0,MT932211,Escherichia phage VEcB
1119,338105,NC_007822,89888663,0,DQ079874,Escherichia phage WA45
1120,1837931,NC_031928,1102619273,0,KU878968,Escherichia phage WG01
1121,2681595,NC_005056,33438897,0,AY135739,Escherichia phage Wphi viral segment Unknown
1122,1567004,NC_027383,849255303,0,KM896878,Escherichia phage YD-2008.s viral segment Unknown
1123,1932889,NC_054935,2064627544,0,KY290975,Escherichia phage YUEEL01
1124,2079534,NC_047927,1842011379,0,MG845865,Escherichia phage YZ1
1125,1897641,NC_047777,1841999327,0,KX669227,Escherichia phage ZG49
1126,2696375,NC_049829,1877794464,0,MN850591,Escherichia phage aalborv
1127,2696376,NC_049826,1877794225,0,MN850572,Escherichia phage aaroes
1128,2696379,NC_052655,1976435130,0,MN850632,Escherichia phage alia
1129,10849,NC_001330,9625355,0,X60322,Escherichia phage alpha3 viral segment Unknown
1130,2696383,NC_052656,1976435371,0,MN850648,Escherichia phage anhysbys
1131,2696385,NC_049819,1877793653,0,MN850620,Escherichia phage atuna
1132,2024330,NC_047885,1842007806,0,MF431730,Escherichia phage chee24
1133,2696389,NC_049827,1877794308,0,MN850602,Escherichia phage damhaus
1134,1495286,NC_024210,643217733,0,KJ668713,Escherichia phage e4/1c viral segment Unknown
1135,2696393,NC_049852,1877811095,0,MN850607,Escherichia phage egaa
1136,2847073,NC_025824,730977588,0,J02451,Escherichia phage fd viral segment Unknown
1137,2696397,NC_048845,1859667383,0,MN850594,Escherichia phage flopper
1138,2315695,NC_048731,1859653097,0,MH745368,Escherichia phage fp01
1139,2696401,NC_049825,1877794148,0,MN850567,Escherichia phage grams
1140,2696402,NC_049828,1877794389,0,MN850600,Escherichia phage haarsle
1141,2696404,NC_049823,1877793982,0,MN850640,Escherichia phage herni
1142,1054834,NC_019503,422934421,0,JN202312,Escherichia phage ime09 viral segment Unknown
1143,1147157,NC_019715,428782254,0,JQ182732,Escherichia phage mEp234 viral segment Unknown
1144,1147153,NC_019709,428781872,0,JQ182727,Escherichia phage mEpX1 viral segment Unknown
1145,1147154,NC_019705,428765613,0,JQ182726,Escherichia phage mEpX2 viral segment Unknown
1146,2696426,NC_052657,1976435644,0,MN850573,Escherichia phage muut
1147,2696431,NC_052658,1976435884,0,MN850571,Escherichia phage nepoznato
1148,2696432,NC_052659,1976436151,0,MN850598,Escherichia phage nieznany
1149,2479933,NC_055781,2047445151,0,MK047717,Escherichia phage p000v
1150,1229753,NC_020079,448260273,0,JX561091,Escherichia phage phAPEC8 viral segment Unknown
1151,1852638,NC_055712,2047434047,0,KX130727,Escherichia phage phT4A
1152,1458706,NC_028660,966198019,0,KF971864,Escherichia phage phi191 viral segment Unknown
1153,1655307,NC_047754,1841997360,0,KR422353,Escherichia phage phiAPCEc03
1154,1970776,NC_055718,2047435111,0,KY703222,Escherichia phage phiC120
1155,1777059,NC_055709,2047433580,0,KU255730,Escherichia phage phiE142
1156,1048207,NC_023743,593780594,0,JF770475,Escherichia phage phiEB49 viral segment Unknown
1157,1965366,NC_041920,1631922255,0,KY608965,Escherichia phage phiEC1
1158,2679905,NC_010324,167583555,0,EU330206,Escherichia phage phiEco32 viral segment Unknown
1159,451705,NC_010106,161617915,0,EF460875,Escherichia phage phiEcoM-GJ1 viral segment Unknown
1160,2507234,NC_001730,9628921,0,X60323,Escherichia phage phiK viral segment Unknown
1161,2886927,NC_042038,1631936942,0,KC579452,Escherichia phage phiKP26
1162,1141519,NC_019520,422936608,0,JN882298,Escherichia phage phiKT viral segment Unknown
1163,1965465,NC_047822,1842002422,0,KY677846,Escherichia phage phiLLS
1164,1718606,NC_028808,1368578885,0,KT454805,Escherichia phage phiSUSP1 viral segment Unknown
1165,343516,NC_007804,155370093,0,DQ126339,Escherichia phage phiV10 viral segment Unknown
1166,2886930,NC_001422,9626372,0,J02482,Escherichia phage phiX174
1167,1649239,NC_028896,971753718,0,KR073660,Escherichia phage pro147 viral segment Unknown
1168,1649240,NC_028943,971758500,0,KR073661,Escherichia phage pro483 viral segment Unknown
1169,2024325,NC_047884,1842007641,0,MF431737,Escherichia phage saus132
1170,1720493,NC_028831,971747688,0,LN881725,Escherichia phage slur01 viral segment Unknown
1171,1720494,NC_028927,971756484,0,LN881726,Escherichia phage slur02 viral segment Unknown
1172,1720496,NC_042129,1631947353,0,LN881728,Escherichia phage slur03
1173,1720497,NC_042130,1631947627,0,LN881729,Escherichia phage slur04
1174,1720498,NC_028901,971754227,0,LN881730,Escherichia phage slur05 viral segment Unknown
1175,1720500,NC_028780,971742681,0,LN881732,Escherichia phage slur07 viral segment Unknown
1176,1728958,NC_028840,971820626,0,LN887948,Escherichia phage slur09 viral segment 1
1177,1720504,NC_028448,953357764,0,LN881736,Escherichia phage slur14 viral segment Unknown
1178,1720495,NC_028248,947834969,0,LN881727,Escherichia phage slur16 viral segment Unknown
1179,2697536,NC_054932,2046351259,0,MN895438,Escherichia phage teqdroes
1180,2697537,NC_054933,2046351529,0,MN895434,Escherichia phage teqhad
1181,2697539,NC_054934,2046351799,0,MN895437,Escherichia phage teqskov
1182,2696449,NC_054896,2046342180,0,MN850643,Escherichia phage tiwna
1183,2696450,NC_049818,1877793568,0,MN850641,Escherichia phage tonijn
1184,2696451,NC_049815,1877793312,0,MN850596,Escherichia phage tonn
1185,2696452,NC_049817,1877793484,0,MN850613,Escherichia phage tonnikala
1186,2696455,NC_052660,1976436408,0,MN850618,Escherichia phage tuntematon
1187,2696456,NC_049816,1877793399,0,MN850638,Escherichia phage tunus
1188,2696458,NC_052661,1976436689,0,MN850565,Escherichia phage ukendt
1189,2576484,NC_049457,1864377786,0,MK907237,Escherichia phage vB_EcoM-12474III
1190,2081604,NC_054916,2046346882,0,MG867727,Escherichia phage vB_EcoM-G28
1191,2144176,NC_052654,1976434863,0,MH051333,Escherichia phage vB_EcoM-Ro121c4YLVW
1192,2178932,NC_050153,1890273269,0,MH160767,Escherichia phage vB_EcoM-Ro157c2YLVW
1193,1815590,NC_031103,1070105130,0,KU867876,Escherichia phage vB_EcoM-UFV13
1194,1555238,NC_027337,849250042,0,KM657822,Escherichia phage vB_EcoM-VpaE1 viral segment Unknown
1195,1541883,NC_025430,712913174,0,KM360178,Escherichia phage vB_EcoM-ep3 viral segment Unknown
1196,2079315,NC_054914,2046346338,0,MG781190,Escherichia phage vB_EcoM-fFiEco06
1197,2500761,NC_055783,2047445655,0,MK295203,Escherichia phage vB_EcoM_005
1198,1495285,NC_024125,698029054,0,KJ668714,Escherichia phage vB_EcoM_112 viral segment Unknown
1199,2601675,NC_049466,2064627532,0,MN136198,Escherichia phage vB_EcoM_4HA13
1200,1141141,NC_019399,414086362,0,JN986846,Escherichia phage vB_EcoM_ACG-C40 viral segment Unknown
1201,1636202,NC_028825,971746758,0,KR014248,Escherichia phage vB_EcoM_AYO145A viral segment Unknown
1202,1873990,NC_031082,1070103543,0,KX377933,Escherichia phage vB_EcoM_Alf5
1203,2420240,NC_054908,2046344728,0,MH992510,Escherichia phage vB_EcoM_DalCa
1204,669875,NC_027995,937533279,0,GU903191,Escherichia phage vB_EcoM_ECO1230-10 viral segment Unknown
1205,1970797,NC_041926,1631922810,0,KY705409,Escherichia phage vB_EcoM_ECOO78
1206,2750846,NC_054912,2046345798,0,MT682712,Escherichia phage vB_EcoM_F1
1207,2502301,NC_054918,2046347418,0,MK327939,Escherichia phage vB_EcoM_G4498
1208,2502306,NC_054919,2046347698,0,MK327946,Escherichia phage vB_EcoM_G4507
1209,2502303,NC_054917,2046347150,0,MK327942,Escherichia phage vB_EcoM_G50
1210,2508179,NC_054915,2046346613,0,MK373787,Escherichia phage vB_EcoM_G8
1211,2508181,NC_054920,2046347973,0,MK373779,Escherichia phage vB_EcoM_G9062
1212,2502409,NC_048170,1842033762,0,MK327938,Escherichia phage vB_EcoM_Goslar
1213,2724310,NC_054921,2046348250,0,MT179807,Escherichia phage vB_EcoM_IME537
1214,1430444,NC_024124,897635950,0,KF582788,Escherichia phage vB_EcoM_JS09 viral segment Unknown
1215,2508180,NC_054922,2046348525,0,MK373781,Escherichia phage vB_EcoM_KAW1E185
1216,2508194,NC_048186,1842035640,0,MK373783,Escherichia phage vB_EcoM_KWBSE43-6
1217,2750850,NC_054924,2046349069,0,MT682714,Escherichia phage vB_EcoM_Lutter
1218,2184699,NC_054925,2046349349,0,MH243439,Escherichia phage vB_EcoM_NBG2
1219,2508177,NC_054926,2046349611,0,MK373785,Escherichia phage vB_EcoM_OE5505
1220,2750851,NC_054927,2046349894,0,MT682713,Escherichia phage vB_EcoM_Ozark
1221,2041347,NC_052652,1976434392,0,MF805809,Escherichia phage vB_EcoM_PHB05
1222,1391224,NC_024794,682124280,0,KF562341,Escherichia phage vB_EcoM_PhAPEC2 viral segment Unknown
1223,2508195,NC_048196,1842037123,0,MK373788,Escherichia phage vB_EcoM_Schickermooser
1224,1567027,NC_028894,971753260,0,KP007360,Escherichia phage vB_EcoM_VR20 viral segment Unknown
1225,1567028,NC_028925,971756113,0,KP007361,Escherichia phage vB_EcoM_VR25 viral segment Unknown
1226,1567029,NC_028957,971760581,0,KP007362,Escherichia phage vB_EcoM_VR26 viral segment Unknown
1227,700939,NC_014792,314121562,0,HM563683,Escherichia phage vB_EcoM_VR7 viral segment Unknown
1228,2508193,NC_048195,1842036981,0,MK373777,Escherichia phage vB_EcoM_WFC
1229,2508192,NC_048194,1842036858,0,MK373776,Escherichia phage vB_EcoM_WFH
1230,866553,NC_027984,937456231,0,HM208303,Escherichia phage vB_EcoP_24B viral segment Unknown
1231,1141139,NC_019403,414087577,0,JN986844,Escherichia phage vB_EcoP_ACG-C91 viral segment Unknown
1232,1933107,NC_047806,1842001139,0,KY295891,Escherichia phage vB_EcoP_B
1233,1933108,NC_047807,1842001203,0,KY295892,Escherichia phage vB_EcoP_C
1234,1933110,NC_047808,1842001271,0,KY295894,Escherichia phage vB_EcoP_F
1235,1054461,NC_015933,345461828,0,HQ259105,Escherichia phage vB_EcoP_G7C viral segment Unknown
1236,1933111,NC_047809,1842001326,0,KY295897,Escherichia phage vB_EcoP_K
1237,1395983,NC_024786,682123185,0,KF192075,Escherichia phage vB_EcoP_PhAPEC5 viral segment Unknown
1238,1391223,NC_024790,682123813,0,KF562340,Escherichia phage vB_EcoP_PhAPEC7 viral segment Unknown
1239,2233775,NC_047984,1842015389,0,MH031343,Escherichia phage vB_EcoP_S523
1240,1519788,NC_027395,849255907,0,KM044272,Escherichia phage vB_EcoP_SU10 viral segment Unknown
1241,2126819,NC_054637,2031281457,0,MH023293,Escherichia phage vB_EcoS Sa179lw
1242,2576500,NC_049813,1877793160,0,MK907226,Escherichia phage vB_EcoS-12210I
1243,2026130,NC_048132,1842031067,0,MF564201,Escherichia phage vB_EcoS-95
1244,2697005,NC_049832,1877794677,0,LC516895,Escherichia phage vB_EcoS-DELF2
1245,1933412,NC_047810,1842001381,0,KX130960,Escherichia phage vB_EcoS-IME253
1246,1141140,NC_019404,414087634,0,JN986845,Escherichia phage vB_EcoS_ACG-M12 viral segment Unknown
1247,1416028,NC_024793,682124203,0,KF771237,Escherichia phage vB_EcoS_AHP42 viral segment Unknown
1248,1416030,NC_024784,682123018,0,KF771238,Escherichia phage vB_EcoS_AHS24 viral segment Unknown
1249,2681605,NC_017969,388570360,0,HQ665011,Escherichia phage vB_EcoS_AKFV33 viral segment Unknown
1250,1416031,NC_024789,682123738,0,KF771239,Escherichia phage vB_EcoS_AKS96 viral segment Unknown
1251,1933774,NC_047812,1842001529,0,KY398841,Escherichia phage vB_EcoS_CEB_EC3a
1252,2496547,NC_047820,1842002261,0,KY619305,Escherichia phage vB_EcoS_ESCO41
1253,1446489,NC_024139,640884271,0,KJ190157,Escherichia phage vB_EcoS_FFH_1 viral segment Unknown
1254,2508189,NC_049822,1877793896,0,MK373798,Escherichia phage vB_EcoS_G29-2
1255,2508174,NC_048748,1859655054,0,MK373796,Escherichia phage vB_EcoS_HdH2
1256,2496546,NC_047960,1842013744,0,MH051918,Escherichia phage vB_EcoS_IME347
1257,2507711,NC_048208,1842038479,0,MK372342,Escherichia phage vB_EcoS_IME542
1258,1852563,NC_031050,1070100724,0,KX130668,Escherichia phage vB_EcoS_NBD2
1259,2591407,NC_054892,2046341861,0,MN090155,Escherichia phage vB_EcoS_PHB17
1260,1983554,NC_047828,1842003007,0,KY985004,Escherichia phage vB_EcoS_SH2
1261,2575323,NC_054893,2046341947,0,MK778457,Escherichia phage vB_EcoS_W011D
1262,2496549,NC_048202,1842037737,0,LT841304,Escherichia phage vB_EcoS_swan01 chromosome I
1263,2769808,NC_054649,2031282453,0,MT768060,Escherichia phage vB_EcoS_swi2
1264,2315527,NC_052653,1976434624,0,MH816848,Escherichia phage vB_vPM_PD06
1265,2315580,NC_054928,2046350163,0,MH837626,Escherichia phage vB_vPM_PD112
1266,1567026,NC_028881,971751723,0,KP007359,Escherichia phage vb_EcoM-VR5 viral segment Unknown
1267,2696460,NC_049824,1877794067,0,MN850569,Escherichia phage vojen
1268,1054480,NC_019505,422934783,0,HM997020,Escherichia phage wV7 viral segment Unknown
1269,576791,NC_012749,238801731,0,EU877232,Escherichia phage wV8 viral segment Unknown
1270,1508671,NC_041979,1631928984,0,KP869100,Escherichia typing phage 1
1271,1873778,NC_047769,1841998473,0,KX279892,Escherichia virus AAPEc6
1272,10707,NC_042564,1681263236,0,AJ604530,Escherichia virus BF23
1273,329853,NC_001426,9626425,0,X03869,Escherichia virus BZ13 viral segment Unknown
1274,1567006,NC_027356,849253165,0,KM979354,Escherichia virus DT57C viral segment Unknown
1275,39804,NC_028902,971754291,0,EF068134,Escherichia virus FI viral segment Unknown
1276,10869,NC_001332,9625381,0,X14336,Escherichia virus I22 viral segment Unknown
1277,1245890,NC_019419,476572429,0,JX865427,Escherichia virus JL1 viral segment Unknown
1278,187764,NC_008152,108861984,0,AY370674,Escherichia virus K1-5 viral segment Unknown
1279,344022,NC_007637,83571714,0,AM084415,Escherichia virus K1E viral segment Unknown
1280,2250214,NC_055757,2047442315,0,MH560358,Escherichia virus KFS-EC
1281,10710,NC_001416,9626243,0,J02459,Escherichia virus Lambda viral segment Unknown
1282,1977402,NC_003287,56718463,0,V00604,Escherichia virus M13 viral segment Unknown
1283,39803,NC_001890,9630317,0,AF059242,Escherichia virus Qbeta viral segment Unknown
1284,1914209,NC_012638,228861315,0,FJ839692,Escherichia virus RB14 viral segment Unknown
1285,329381,NC_014467,304373555,0,HM134276,Escherichia virus RB16 viral segment Unknown
1286,45406,NC_008515,116326222,0,DQ904452,Escherichia virus RB32 viral segment Unknown
1287,115991,NC_007023,66391451,0,AY967407,Escherichia virus RB43 viral segment Unknown
1288,355246,NC_007603,81343928,0,AM156909,Escherichia virus Rtp viral segment Unknown
1289,624134,NC_012223,565323599,0,FJ750948,Escherichia virus SSL2009a viral segment Unknown
1290,10665,NC_000866,29366675,0,AF158101,Escherichia virus T4 viral segment Unknown
1291,2053697,NC_047899,1842008890,0,MG251390,Escherichia virus VEc3
1292,2608320,NC_048818,1859664732,0,MN316588,Escherichia virus VEc33
1293,2282173,NC_048023,1842020294,0,MH400309,Escherichia virus Vec13
1294,2047761,NC_047889,1842008184,0,MG004687,Escherichia virus mutPK1A2
1295,2070181,NC_047909,1842009860,0,MG711465,Faecalibacterium phage FP_Brigit
1296,2070182,NC_047910,1842009955,0,MG711462,Faecalibacterium phage FP_Epona
1297,2070183,NC_047911,1842010032,0,MG711461,Faecalibacterium phage FP_Lagaffe
1298,2070184,NC_047912,1842010098,0,MG711464,Faecalibacterium phage FP_Lugh
1299,2070185,NC_047913,1842010141,0,MG711460,Faecalibacterium phage FP_Mushu
1300,2070186,NC_047914,1842010196,0,MG711467,Faecalibacterium phage FP_Taranis
1301,2070187,NC_047915,1842010282,0,MG711466,Faecalibacterium phage FP_Toutatis
1302,2070188,NC_047916,1842010372,0,MG711463,Faecalibacterium phage FP_oengus
1303,294631,NC_006356,77020112,0,AJ842011,Flavobacterium phage 11b viral segment Unknown
1304,1792272,NC_031911,1102618080,0,KU599889,Flavobacterium phage 1H
1305,1814279,NC_041859,1631914369,0,KU599888,Flavobacterium phage 23T
1306,1792273,NC_031926,1102618944,0,KU599887,Flavobacterium phage 2A
1307,1325731,NC_021867,526120135,0,KC959568,Flavobacterium phage 6H viral segment Unknown
1308,908819,NC_027125,827047258,0,KM873719,Flavobacterium phage FCL-2 viral segment Unknown
1309,1033977,NC_041845,1631913133,0,KY979235,Flavobacterium phage FCV-1
1310,2023716,NC_047837,1842003725,0,MF361639,Flavobacterium phage FLiP
1311,1740108,NC_041872,1631916132,0,KT876724,Flavobacterium phage FpV4
1312,1792274,NC_031914,1102618264,0,KU599877,Flavobacterium phage Fpv1
1313,1814280,NC_031932,1102619749,0,KU599884,Flavobacterium phage Fpv10
1314,1814281,NC_031945,1102616531,0,KU599885,Flavobacterium phage Fpv11
1315,1814282,NC_031931,1102619668,0,KU599878,Flavobacterium phage Fpv2
1316,1814283,NC_031912,1102618129,0,KU599886,Flavobacterium phage Fpv20
1317,1814284,NC_031904,1102617378,0,KU599879,Flavobacterium phage Fpv3
1318,1814285,NC_031921,1102616472,0,KU599880,Flavobacterium phage Fpv5
1319,1814286,NC_031938,1102620388,0,KU599881,Flavobacterium phage Fpv6
1320,1814287,NC_031905,1102617458,0,KU599882,Flavobacterium phage Fpv7
1321,1814288,NC_031919,1102618461,0,KU599883,Flavobacterium phage Fpv8
1322,2801477,NC_055915,2047459782,0,MW353175,Flavobacterium phage vB_FspM_immuto_2-6A
1323,2686242,NC_048829,1859666294,0,MN812203,Flavobacterium phage vB_FspM_lotta8-1
1324,2686244,NC_048830,1859666348,0,MN812205,Flavobacterium phage vB_FspM_pippi8-1
1325,2743781,NC_055852,2047454119,0,MT497017,Flavobacterium phage vB_FspP_elemoA_7-9A
1326,2743801,NC_055855,2047454388,0,MT497091,Flavobacterium phage vB_FspP_elemoD_13-5B
1327,2743829,NC_055854,2047454299,0,MT497072,Flavobacterium phage vB_FspP_elemoE_6-9C
1328,2743826,NC_055853,2047454210,0,MT497071,Flavobacterium phage vB_FspP_elemoF_6-3D
1329,2686245,NC_048831,1859666402,0,MN812206,Flavobacterium phage vB_FspS_filifjonk9-1
1330,2686246,NC_048832,1859666471,0,MN812207,Flavobacterium phage vB_FspS_hattifnatt9-1
1331,2686247,NC_048833,1859666548,0,MN812208,Flavobacterium phage vB_FspS_hemulen6-1
1332,2686250,NC_048834,1859666619,0,MN812211,Flavobacterium phage vB_FspS_laban6-1
1333,2686251,NC_048835,1859666677,0,MN812212,Flavobacterium phage vB_FspS_lillamy9-1
1334,2686258,NC_048836,1859666751,0,MN812219,Flavobacterium phage vB_FspS_morran9-1
1335,2686263,NC_048837,1859666825,0,MN812224,Flavobacterium phage vB_FspS_mumin9-1
1336,2686266,NC_048838,1859666893,0,MN812227,Flavobacterium phage vB_FspS_mymlan6-1
1337,2686268,NC_048839,1859666962,0,MN812229,Flavobacterium phage vB_FspS_sniff9-1
1338,2686270,NC_048840,1859667037,0,MN812231,Flavobacterium phage vB_FspS_snork6-1
1339,2686273,NC_048841,1859667111,0,MN812234,Flavobacterium phage vB_FspS_snusmum6-1
1340,2686277,NC_048842,1859667184,0,MN812238,Flavobacterium phage vB_FspS_stinky9-1
1341,2686278,NC_048843,1859667254,0,MN812239,Flavobacterium phage vB_FspS_tant8-1
1342,2686279,NC_048844,1859667317,0,MN812240,Flavobacterium phage vB_FspS_tooticki6-1
1343,2530024,NC_055035,2046360241,0,MK554696,Fusobacterium phage Fnu1
1344,1458842,NC_023612,589893762,0,KJ159566,Geobacillus phage GBK2 viral segment Unknown
1345,365048,NC_008376,124300942,0,DQ340064,Geobacillus phage GBSV1 viral segment Unknown
1346,1965361,NC_041918,2215554622,0,KY565347,Geobacillus phage TP-84 viral segment Unknown
1347,447909,NC_009552,1559969448,0,DQ453159,Geobacillus virus E2 viral segment Unknown
1348,1572712,NC_029073,985758336,0,KP144388,Geobacillus virus E3 viral segment Unknown
1349,2047788,NC_042083,1631942369,0,MG159787,Gluconobacter phage GC1
1350,2743907,NC_055856,2047454480,0,MT498035,Gordonia Phage Barsten
1351,2588505,NC_055806,2047448346,0,MK977699,Gordonia Phage Lollipop1437
1352,2767553,NC_060135,2182736137,0,MT684599,Gordonia Phage Sephiroth
1353,2743909,NC_053247,1998586499,0,MT498036,Gordonia Phage Zitch
1354,2079413,NC_048695,1859648648,0,MG757152,Gordonia phage Adgers
1355,2483665,NC_055773,2047444278,0,MH976507,Gordonia phage Ailee
1356,2301561,NC_053245,1998586316,0,MH669000,Gordonia phage Ali17
1357,2301695,NC_055762,2047443079,0,MH651166,Gordonia phage Angelicage
1358,2250319,NC_048018,1842019814,0,MH536812,Gordonia phage Apricot
1359,2759389,NC_054392,2026602278,0,MT771339,Gordonia phage Archimedes
1360,2588127,NC_055798,2047447481,0,MK864266,Gordonia phage Arri
1361,2507862,NC_048146,1842032097,0,MK376961,Gordonia phage Asapag
1362,2301692,NC_053237,1998585624,0,MH651168,Gordonia phage Ashertheman
1363,1821548,NC_041883,1631917847,0,KU963247,Gordonia phage Attis
1364,2656529,NC_048822,1859665375,0,MN585971,Gordonia phage Avazak
1365,2762397,NC_055865,2047455241,0,MT723935,Gordonia phage Azula
1366,2047830,NC_047891,1842008291,0,MG099939,Gordonia phage BENtherdunthat
1367,1838061,NC_030936,1068512463,0,KU998247,Gordonia phage Bachita
1368,2591205,NC_055804,2047448150,0,MK937603,Gordonia phage Bakery
1369,1887641,NC_031074,1070102821,0,KX557272,Gordonia phage Bantam
1370,2588128,NC_055797,2047447382,0,MK864265,Gordonia phage Barb
1371,1821549,NC_031226,1070620180,0,KU963263,Gordonia phage BaxterFox
1372,2591111,NC_048783,1859660051,0,MK967390,Gordonia phage Beaver
1373,1821551,NC_031247,1070638683,0,KU963261,Gordonia phage BetterKatz
1374,2483666,NC_055774,2047444362,0,MH976508,Gordonia phage Bibwit
1375,2047831,NC_047892,1842008394,0,MG099940,Gordonia phage BirksAndSocks
1376,2483667,NC_053239,1998585797,0,MH976509,Gordonia phage Bizzy
1377,2793696,NC_055912,2047459456,0,MW291016,Gordonia phage Blino
1378,1838062,NC_030943,1068512853,0,KU998236,Gordonia phage Blueberry
1379,1838063,NC_030930,1068359131,0,KU998235,Gordonia phage Bowser
1380,2079564,NC_042108,1631945299,0,MG812487,Gordonia phage Brandonk123
1381,1838064,NC_030942,1068512740,0,KU998233,Gordonia phage BritBrat
1382,2530116,NC_048169,1842033595,0,MK524501,Gordonia phage BrutonGaster
1383,2315529,NC_055770,2047443992,0,MH779499,Gordonia phage Buggaboo
1384,1887643,NC_031072,1070102741,0,KX557274,Gordonia phage CaptainKirk2
1385,1887644,NC_031118,1070106105,0,KX557275,Gordonia phage CarolAnn
1386,2301538,NC_054434,2027881361,0,MH697580,Gordonia phage Catfish
1387,2588132,NC_048768,1859657771,0,MK801733,Gordonia phage Chelms
1388,2601686,NC_048810,1859663899,0,MN204501,Gordonia phage Chikenjars
1389,2759393,NC_055867,2047455357,0,MT771343,Gordonia phage Clown
1390,1838065,NC_030901,1068510302,0,KU998246,Gordonia phage ClubL
1391,1838066,NC_030941,1068512658,0,KU998239,Gordonia phage Cozz
1392,2656532,NC_048825,1859665675,0,MN585996,Gordonia phage Crocheter
1393,1887645,NC_031029,1070098432,0,KX557276,Gordonia phage Cucurbita
1394,2250390,NC_055751,2047441780,0,MH479910,Gordonia phage Danyall
1395,2588489,NC_054435,2027881440,0,MN010758,Gordonia phage Dardanus
